TABLE NO.  1
  4.0000E+00  4.5383E+01  2.9928E+01
  5.0000E+00  2.1360E+01  2.9928E+01
  6.0000E+00  4.4557E+01  2.9928E+01
  7.0000E+00  3.4748E+02  2.9928E+01
  8.0000E+00  1.1577E+01  2.9928E+01
  9.0000E+00  2.4269E+01  2.9928E+01
  1.0000E+01 -8.5317E+00  2.9928E+01
  1.1000E+01  4.3813E+01  2.9928E+01
  1.2000E+01  1.8786E+01  2.9928E+01
  1.3000E+01  3.0293E+01  2.9928E+01
  1.4000E+01  3.5069E+01  2.9928E+01
  1.5000E+01  3.2079E+01  2.9928E+01
  1.6000E+01  4.1020E+01  2.9928E+01
  1.7000E+01  4.3964E+01  2.9928E+01
  1.8000E+01  3.4504E+01  2.9928E+01
  1.9000E+01  6.4585E+00  2.9928E+01
  2.0000E+01  1.0193E+02  2.9928E+01
  2.1000E+01  2.4715E+01  2.9928E+01
  1.0000E+01  2.8647E+01  2.9928E+01
  1.1000E+01  2.5493E+01  2.9928E+01
  1.2000E+01  2.8352E+01  2.9928E+01
  1.3000E+01  3.2868E+01  2.9928E+01
  1.4000E+01  2.0730E+01  2.9928E+01
  1.5000E+01  8.4250E+01  2.9928E+01
  1.6000E+01  3.4079E+01  2.9928E+01
  1.7000E+01  5.4242E+01  2.9928E+01
  1.8000E+01  4.7312E+01  2.9928E+01
  1.9000E+01  3.7223E+01  2.9928E+01
  2.0000E+01  3.5547E+01  2.9928E+01
  2.1000E+01  3.5477E+01  2.9928E+01
  1.0000E+01  3.1436E+01  2.9928E+01
  1.1000E+01 -9.7198E+01  2.9928E+01
  1.2000E+01  1.7266E+00  2.9928E+01
  1.3000E+01 -1.0663E+01  2.9928E+01
  1.4000E+01  2.9047E+01  2.9928E+01
  1.5000E+01 -1.3147E+02  2.9928E+01
  1.6000E+01  3.0847E+01  2.9928E+01
  1.7000E+01  9.3669E+01  2.9928E+01
  1.8000E+01  2.1119E+01  2.9928E+01
  1.9000E+01  1.6964E+01  2.9928E+01
  2.0000E+01  5.1987E+01  2.9928E+01
  2.1000E+01  3.9649E+01  2.9928E+01
  1.0000E+01  2.4887E+01  2.9928E+01
  1.1000E+01  1.9391E+01  2.9928E+01
  1.2000E+01  3.4570E+01  2.9928E+01
  1.3000E+01  2.8236E+01  2.9928E+01
  1.4000E+01  3.0370E+01  2.9928E+01
  1.5000E+01  5.0948E+01  2.9928E+01
  1.6000E+01  2.9199E+01  2.9928E+01
  1.7000E+01  2.9968E+01  2.9928E+01
  1.8000E+01  1.9762E+02  2.9928E+01
  1.9000E+01  3.8339E+01  2.9928E+01
  2.0000E+01 -1.3564E+01  2.9928E+01
  2.1000E+01  4.0336E+01  2.9928E+01
  1.0000E+01  4.1549E+01  2.9928E+01
  1.1000E+01  3.2455E+01  2.9928E+01
  1.2000E+01  3.2588E+01  2.9928E+01
  1.3000E+01  2.4866E+01  2.9928E+01
  1.4000E+01  3.2770E+01  2.9928E+01
  1.5000E+01 -3.9353E+01  2.9928E+01
  1.6000E+01  3.5465E+01  2.9928E+01
  1.7000E+01  4.9032E+01  2.9928E+01
  1.8000E+01  2.4741E+01  2.9928E+01
  1.9000E+01  3.0136E+01  2.9928E+01
  2.0000E+01  5.5953E+01  2.9928E+01
  2.1000E+01  2.8593E+01  2.9928E+01
  1.0000E+01  3.2967E+01  2.9928E+01
  1.1000E+01  1.7842E+01  2.9928E+01
  1.2000E+01  4.5356E+01  2.9928E+01
  1.3000E+01  1.5768E+01  2.9928E+01
  1.4000E+01  3.0922E+01  2.9928E+01
  1.5000E+01  7.8515E+01  2.9928E+01
  1.6000E+01  3.4026E+01  2.9928E+01
  1.7000E+01  7.6980E+01  2.9928E+01
  1.8000E+01  2.6144E+01  2.9928E+01
  1.9000E+01  2.0790E+01  2.9928E+01
  2.0000E+01  3.6187E+01  2.9928E+01
  2.1000E+01  3.2958E+01  2.9928E+01
  1.0000E+00  3.9447E+01  2.9928E+01
  2.0000E+00  3.0839E+01  2.9928E+01
  3.0000E+00 -5.1537E+02  2.9928E+01
  4.0000E+00  2.4075E+01  2.9928E+01
  5.0000E+00  4.2985E+01  2.9928E+01
  6.0000E+00  4.7302E+01  2.9928E+01
  7.0000E+00  2.7495E+01  2.9928E+01
  8.0000E+00  2.4537E+01  2.9928E+01
  9.0000E+00  4.3204E+01  2.9928E+01
  1.0000E+01  5.6548E+01  2.9928E+01
  1.1000E+01  2.4885E+01  2.9928E+01
  1.2000E+01  5.4528E+01  2.9928E+01
  1.3000E+01  1.9849E+01  2.9928E+01
  1.4000E+01  9.1987E+00  2.9928E+01
  1.5000E+01  4.4007E+01  2.9928E+01
  1.6000E+01  1.2493E+02  2.9928E+01
  1.7000E+01  2.8056E+01  2.9928E+01
  1.8000E+01  3.1178E+01  2.9928E+01
  1.9000E+01  4.0842E+01  2.9928E+01
  2.0000E+01  5.0073E+01  2.9928E+01
  2.1000E+01  2.8598E+01  2.9928E+01
  1.0000E+01  4.5495E-01  2.9928E+01
  1.1000E+01  3.4699E+01  2.9928E+01
  1.2000E+01  4.8993E+01  2.9928E+01
  1.3000E+01  2.8539E+01  2.9928E+01
  1.4000E+01  4.3150E+01  2.9928E+01
  1.5000E+01  3.5491E+01  2.9928E+01
  1.6000E+01  3.9288E+01  2.9928E+01
  1.7000E+01  5.3520E+01  2.9928E+01
  1.8000E+01  4.5666E+01  2.9928E+01
  1.9000E+01  4.3881E+01  2.9928E+01
  2.0000E+01  1.9242E+01  2.9928E+01
  2.1000E+01  4.2763E+01  2.9928E+01
  1.0000E+01  6.2581E+01  2.9928E+01
  1.1000E+01  1.6537E+01  2.9928E+01
  1.2000E+01  1.3827E+03  2.9928E+01
  1.3000E+01  3.3237E+01  2.9928E+01
  1.4000E+01  2.1777E+01  2.9928E+01
 TVAL        DV          IPRED
  1.5000E+01  7.0346E+00  2.9928E+01
  1.6000E+01  2.9081E+01  2.9928E+01
  1.7000E+01 -1.7617E+01  2.9928E+01
  1.8000E+01  2.4014E+01  2.9928E+01
  1.9000E+01 -1.4747E+01  2.9928E+01
  2.0000E+01  2.0115E+01  2.9928E+01
  2.1000E+01  1.1011E+01  2.9928E+01
  1.0000E+01  3.5861E+01  2.9928E+01
  1.1000E+01 -3.6998E+00  2.9928E+01
  1.2000E+01  4.0456E+01  2.9928E+01
  1.3000E+01  9.6725E+01  2.9928E+01
  1.4000E+01  4.7155E+01  2.9928E+01
  1.5000E+01  3.5588E+01  2.9928E+01
  1.6000E+01  2.0487E+01  2.9928E+01
  1.7000E+01  2.5392E+02  2.9928E+01
  1.8000E+01  2.3994E+01  2.9928E+01
  1.9000E+01  3.8460E+01  2.9928E+01
  2.0000E+01  3.3266E+01  2.9928E+01
  2.1000E+01  2.9275E+01  2.9928E+01
  1.0000E+01  1.6578E+02  2.9928E+01
  1.1000E+01  3.3700E+01  2.9928E+01
  1.2000E+01  2.0063E+01  2.9928E+01
  1.3000E+01  2.1148E+00  2.9928E+01
  1.4000E+01  3.7089E+01  2.9928E+01
  1.5000E+01  4.2051E+01  2.9928E+01
  1.6000E+01  3.0561E+01  2.9928E+01
  1.7000E+01  9.2885E+01  2.9928E+01
  1.8000E+01 -1.1547E+02  2.9928E+01
  1.9000E+01  7.7472E+00  2.9928E+01
  2.0000E+01  3.6175E+01  2.9928E+01
  2.1000E+01 -1.0357E+02  2.9928E+01
  1.0000E+01 -4.4224E+01  2.9928E+01
  1.1000E+01  3.0604E+01  2.9928E+01
  1.2000E+01  5.7135E+01  2.9928E+01
  1.3000E+01 -4.4218E-01  2.9928E+01
  1.4000E+01  3.4644E+01  2.9928E+01
  1.5000E+01  3.2699E+01  2.9928E+01
  1.6000E+01  4.1354E+01  2.9928E+01
  1.7000E+01  7.5417E+00  2.9928E+01
  1.8000E+01  2.2233E+01  2.9928E+01
  1.9000E+01  2.8115E+01  2.9928E+01
  2.0000E+01  5.4311E+01  2.9928E+01
  2.1000E+01 -9.4636E+01  2.9928E+01
  1.0000E+00 -2.4519E+03  2.9928E+01
  2.0000E+00  3.5794E+01  2.9928E+01
  3.0000E+00  1.1130E+01  2.9928E+01
  4.0000E+00  2.3587E+02  2.9928E+01
  5.0000E+00  3.0027E+01  2.9928E+01
  6.0000E+00  4.3687E+01  2.9928E+01
  7.0000E+00  4.9628E+01  2.9928E+01
  8.0000E+00  3.6126E+01  2.9928E+01
  9.0000E+00  4.2665E+01  2.9928E+01
  1.0000E+01  2.7802E+01  2.9928E+01
  1.1000E+01  4.2477E+01  2.9928E+01
  1.2000E+01  1.1687E+01  2.9928E+01
  1.3000E+01  3.9913E+01  2.9928E+01
  1.4000E+01  4.1158E+01  2.9928E+01
  1.5000E+01  4.9178E+01  2.9928E+01
  1.6000E+01  2.1878E+01  2.9928E+01
  1.7000E+01  3.7445E+01  2.9928E+01
  1.8000E+01  3.5887E+01  2.9928E+01
  1.9000E+01  2.2449E+01  2.9928E+01
  2.0000E+01  2.0809E+01  2.9928E+01
  2.1000E+01 -1.0678E+02  2.9928E+01
  1.0000E+01 -5.6020E+01  2.9928E+01
  1.1000E+01  3.6489E+01  2.9928E+01
  1.2000E+01  4.2728E+01  2.9928E+01
  1.3000E+01  3.1388E+01  2.9928E+01
  1.4000E+01  1.0340E+01  2.9928E+01
  1.5000E+01  7.4361E+01  2.9928E+01
  1.6000E+01  1.5673E+01  2.9928E+01
  1.7000E+01  3.7869E+01  2.9928E+01
  1.8000E+01  3.8144E+01  2.9928E+01
  1.9000E+01  1.1998E+01  2.9928E+01
  2.0000E+01  3.7471E+01  2.9928E+01
  2.1000E+01  2.5345E+01  2.9928E+01
  1.0000E+01  1.3237E+01  2.9928E+01
  1.1000E+01  4.9428E+01  2.9928E+01
  1.2000E+01 -3.1379E+00  2.9928E+01
  1.3000E+01  1.3862E+01  2.9928E+01
  1.4000E+01  2.0602E+01  2.9928E+01
  1.5000E+01  3.0370E+01  2.9928E+01
  1.6000E+01 -3.0964E+00  2.9928E+01
  1.7000E+01  3.8004E+01  2.9928E+01
  1.8000E+01  3.1291E+01  2.9928E+01
  1.9000E+01  2.1548E+01  2.9928E+01
  2.0000E+01  6.8609E+00  2.9928E+01
  2.1000E+01  4.1726E+01  2.9928E+01
  1.0000E+01  2.2046E+01  2.9928E+01
  1.1000E+01  1.4351E+01  2.9928E+01
  1.2000E+01  1.7464E+01  2.9928E+01
  1.3000E+01  4.0983E+01  2.9928E+01
  1.4000E+01  2.8953E+01  2.9928E+01
  1.5000E+01  2.4391E+01  2.9928E+01
  1.6000E+01  4.9565E+01  2.9928E+01
  1.7000E+01 -2.6713E+01  2.9928E+01
  1.8000E+01  4.1033E+01  2.9928E+01
  1.9000E+01  4.1107E+01  2.9928E+01
  2.0000E+01  3.0169E+01  2.9928E+01
  2.1000E+01  1.0904E+01  2.9928E+01
  1.0000E+01  2.0082E+01  2.9928E+01
  1.1000E+01  1.0687E+01  2.9928E+01
  1.2000E+01  3.5485E+01  2.9928E+01
  1.3000E+01  2.0171E+01  2.9928E+01
  1.4000E+01  3.1343E+01  2.9928E+01
  1.5000E+01  2.4680E+01  2.9928E+01
  1.6000E+01  3.3910E+01  2.9928E+01
  1.7000E+01  4.6331E+01  2.9928E+01
  1.8000E+01  2.0265E+01  2.9928E+01
  1.9000E+01  2.9775E+01  2.9928E+01
  2.0000E+01  3.3414E+01  2.9928E+01
  2.1000E+01 -7.4459E+00  2.9928E+01
  1.0000E+01  1.3625E+01  2.9928E+01
  1.1000E+01  1.4508E+01  2.9928E+01
  1.2000E+01 -1.0119E+02  2.9928E+01
  1.3000E+01  2.5099E+01  2.9928E+01
  1.4000E+01  2.3637E+02  2.9928E+01
  1.5000E+01  4.6856E+01  2.9928E+01
  1.6000E+01  2.6317E+01  2.9928E+01
  1.7000E+01  5.6279E+01  2.9928E+01
  1.8000E+01  3.6861E+01  2.9928E+01
  1.9000E+01  1.6958E+01  2.9928E+01
  2.0000E+01  3.3953E+01  2.9928E+01
  2.1000E+01  2.5206E+01  2.9928E+01
  1.0000E+00  4.5384E+01  2.9928E+01
  2.0000E+00  3.1261E+01  2.9928E+01
  3.0000E+00  3.9380E+01  2.9928E+01
  4.0000E+00  2.7382E+01  2.9928E+01
  5.0000E+00  1.4121E+01  2.9928E+01
  6.0000E+00  3.2151E+01  2.9928E+01
  7.0000E+00  3.5092E+01  2.9928E+01
  8.0000E+00  3.2784E+01  2.9928E+01
  9.0000E+00  2.7212E+01  2.9928E+01
  1.0000E+01  4.3107E+01  2.9928E+01
  1.1000E+01  3.7853E+01  2.9928E+01
  1.2000E+01  2.6094E+01  2.9928E+01
  1.3000E+01  3.4513E+01  2.9928E+01
  1.4000E+01  3.5555E+01  2.9928E+01
  1.5000E+01  3.1328E+01  2.9928E+01
  1.6000E+01  4.7414E+01  2.9928E+01
  1.7000E+01  2.9822E+01  2.9928E+01
  1.8000E+01  6.6588E+01  2.9928E+01
  1.9000E+01  2.4358E+01  2.9928E+01
  2.0000E+01  2.4714E+01  2.9928E+01
  2.1000E+01  3.3095E+01  2.9928E+01
  1.0000E+01  2.9830E+01  2.9928E+01
  1.1000E+01  6.8559E+01  2.9928E+01
  1.2000E+01 -9.0778E-01  2.9928E+01
  1.3000E+01  4.1431E+01  2.9928E+01
  1.4000E+01  3.9643E+01  2.9928E+01
  1.5000E+01  3.9349E+01  2.9928E+01
  1.6000E+01  2.1254E+01  2.9928E+01
  1.7000E+01  2.5036E+02  2.9928E+01
  1.8000E+01  8.1166E+01  2.9928E+01
  1.9000E+01  5.9881E+01  2.9928E+01
  2.0000E+01  2.1701E+01  2.9928E+01
  2.1000E+01  1.5936E+01  2.9928E+01
  1.0000E+01  3.0161E+01  2.9928E+01
  1.1000E+01 -7.2630E+01  2.9928E+01
  1.2000E+01  4.7915E+01  2.9928E+01
  1.3000E+01  3.5694E+01  2.9928E+01
  1.4000E+01 -5.4537E+00  2.9928E+01
  1.5000E+01 -4.4215E+01  2.9928E+01
  1.6000E+01  3.9586E+01  2.9928E+01
  1.7000E+01  1.6785E+01  2.9928E+01
  1.8000E+01 -2.9930E+01  2.9928E+01
  1.9000E+01  3.2212E+01  2.9928E+01
  2.0000E+01  3.1344E+01  2.9928E+01
  2.1000E+01  3.1771E+01  2.9928E+01
  1.0000E+01 -6.0868E+00  2.9928E+01
  1.1000E+01  2.4206E+01  2.9928E+01
  1.2000E+01  1.0578E+00  2.9928E+01
  1.3000E+01  1.0420E+01  2.9928E+01
  1.4000E+01  1.9936E+01  2.9928E+01
  1.5000E+01  1.7447E+02  2.9928E+01
  1.6000E+01  2.9076E+01  2.9928E+01
  1.7000E+01  2.9395E+01  2.9928E+01
  1.8000E+01  3.1585E+01  2.9928E+01
  1.9000E+01  2.5937E+00  2.9928E+01
  2.0000E+01  3.3629E+01  2.9928E+01
  2.1000E+01  3.6610E+01  2.9928E+01
  1.0000E+01  3.6765E+01  2.9928E+01
  1.1000E+01  3.4899E+01  2.9928E+01
  1.2000E+01  1.3506E+01  2.9928E+01
  1.3000E+01  4.8083E+01  2.9928E+01
  1.4000E+01  3.9751E+01  2.9928E+01
  1.5000E+01  6.1077E+01  2.9928E+01
  1.6000E+01  1.0257E+04  2.9928E+01
  1.7000E+01  9.3895E+01  2.9928E+01
  1.8000E+01  8.2154E+00  2.9928E+01
  1.9000E+01  4.9938E+01  2.9928E+01
  2.0000E+01  2.8005E+01  2.9928E+01
  2.1000E+01  2.0083E+02  2.9928E+01
  1.0000E+01  1.3430E+01  2.9928E+01
  1.1000E+01  2.9237E+01  2.9928E+01
  1.2000E+01  2.2422E+01  2.9928E+01
  1.3000E+01  2.9043E+01  2.9928E+01
  1.4000E+01  3.1963E+01  2.9928E+01
  1.5000E+01  2.3965E+01  2.9928E+01
  1.6000E+01  7.4579E+01  2.9928E+01
  1.7000E+01  4.1397E+01  2.9928E+01
  1.8000E+01  3.1573E+01  2.9928E+01
  1.9000E+01  3.6236E+01  2.9928E+01
  2.0000E+01  3.4068E+01  2.9928E+01
  2.1000E+01 -2.5488E+01  2.9928E+01
  1.0000E+00 -2.7975E+01  2.9928E+01
  2.0000E+00  3.3959E+01  2.9928E+01
  3.0000E+00  3.0098E+01  2.9928E+01
  4.0000E+00  3.9004E+01  2.9928E+01
  5.0000E+00  2.7935E+01  2.9928E+01
  6.0000E+00  2.7547E+01  2.9928E+01
  7.0000E+00  2.7988E+01  2.9928E+01
  8.0000E+00  3.0583E+01  2.9928E+01
  9.0000E+00  1.1509E+01  2.9928E+01
  1.0000E+01  3.1201E+01  2.9928E+01
  1.1000E+01  2.6863E+01  2.9928E+01
  1.2000E+01  3.0984E+01  2.9928E+01
  1.3000E+01 -7.6671E+00  2.9928E+01
  1.4000E+01  4.6107E+01  2.9928E+01
  1.5000E+01  4.1795E+01  2.9928E+01
  1.6000E+01  2.3698E+01  2.9928E+01
  1.7000E+01  2.0564E+01  2.9928E+01
  1.8000E+01 -2.0385E+01  2.9928E+01
  1.9000E+01  5.1865E+01  2.9928E+01
  2.0000E+01  3.5474E+01  2.9928E+01
  2.1000E+01  1.9852E+01  2.9928E+01
  1.0000E+01  2.6056E+01  2.9928E+01
  1.1000E+01 -5.0110E+01  2.9928E+01
  1.2000E+01  7.4739E+01  2.9928E+01
  1.3000E+01  1.5895E+02  2.9928E+01
  1.4000E+01  3.3876E+01  2.9928E+01
  1.5000E+01 -9.9045E+00  2.9928E+01
  1.6000E+01  1.9571E+01  2.9928E+01
  1.7000E+01  4.0917E+01  2.9928E+01
  1.8000E+01 -2.3722E+02  2.9928E+01
  1.9000E+01  4.1939E+01  2.9928E+01
  2.0000E+01  1.0702E+01  2.9928E+01
  2.1000E+01  3.1674E+01  2.9928E+01
  1.0000E+01  3.1659E+01  2.9928E+01
  1.1000E+01  7.4932E+01  2.9928E+01
  1.2000E+01  1.8106E+01  2.9928E+01
  1.3000E+01 -7.5226E+01  2.9928E+01
  1.4000E+01  5.3982E+01  2.9928E+01
  1.5000E+01  4.6150E+01  2.9928E+01
  1.6000E+01  4.3268E+01  2.9928E+01
  1.7000E+01  2.8516E+01  2.9928E+01
  1.8000E+01  3.0049E+01  2.9928E+01
  1.9000E+01  4.6369E+01  2.9928E+01
  2.0000E+01  1.3907E+01  2.9928E+01
  2.1000E+01  4.0788E+01  2.9928E+01
  1.0000E+01  3.2248E+01  2.9928E+01
  1.1000E+01  2.9162E+01  2.9928E+01
  1.2000E+01  1.8006E+01  2.9928E+01
  1.3000E+01  2.8060E+01  2.9928E+01
  1.4000E+01  3.9147E+01  2.9928E+01
  1.5000E+01  2.7720E+01  2.9928E+01
  1.6000E+01  3.1999E+01  2.9928E+01
  1.7000E+01  3.0697E+01  2.9928E+01
  1.8000E+01  2.7602E+01  2.9928E+01
  1.9000E+01  4.8454E+01  2.9928E+01
  2.0000E+01  3.0749E+01  2.9928E+01
  2.1000E+01  2.4697E+01  2.9928E+01
  1.0000E+01  8.1458E+01  2.9928E+01
  1.1000E+01  3.3194E+01  2.9928E+01
  1.2000E+01  3.1583E+01  2.9928E+01
  1.3000E+01 -1.1422E+01  2.9928E+01
  1.4000E+01  2.3194E+01  2.9928E+01
  1.5000E+01  3.3048E+01  2.9928E+01
  1.6000E+01  3.0442E+01  2.9928E+01
  1.7000E+01  2.9470E+01  2.9928E+01
  1.8000E+01  1.9938E+01  2.9928E+01
  1.9000E+01  3.2151E+01  2.9928E+01
  2.0000E+01  3.5189E+01  2.9928E+01
  2.1000E+01  3.7940E+01  2.9928E+01
  1.0000E+01  1.1816E+01  2.9928E+01
  1.1000E+01  4.3384E+01  2.9928E+01
  1.2000E+01 -1.6247E+02  2.9928E+01
  1.3000E+01 -1.7864E+01  2.9928E+01
  1.4000E+01  1.9732E+01  2.9928E+01
  1.5000E+01  4.4387E+01  2.9928E+01
  1.6000E+01  1.1311E+01  2.9928E+01
  1.7000E+01  2.8016E+01  2.9928E+01
  1.8000E+01  3.1815E+01  2.9928E+01
  1.9000E+01  3.4905E+01  2.9928E+01
  2.0000E+01  2.6782E+01  2.9928E+01
  2.1000E+01  6.1521E+01  2.9928E+01
  1.0000E+00 -5.8854E+01  2.9928E+01
  2.0000E+00  3.0530E+01  2.9928E+01
  3.0000E+00  2.4571E+01  2.9928E+01
  4.0000E+00  2.9572E+01  2.9928E+01
  5.0000E+00 -1.5069E+02  2.9928E+01
  6.0000E+00  2.7608E+01  2.9928E+01
  7.0000E+00  3.2643E+01  2.9928E+01
  8.0000E+00  5.5158E+01  2.9928E+01
  9.0000E+00  3.9434E+01  2.9928E+01
  1.0000E+01  3.7844E+01  2.9928E+01
  1.1000E+01  2.5493E+01  2.9928E+01
  1.2000E+01  2.0627E+01  2.9928E+01
  1.3000E+01 -3.5692E+00  2.9928E+01
  1.4000E+01  7.6733E+01  2.9928E+01
  1.5000E+01  3.3550E+01  2.9928E+01
  1.6000E+01  5.5371E+00  2.9928E+01
  1.7000E+01  4.1706E+01  2.9928E+01
  1.8000E+01  4.1236E+01  2.9928E+01
  1.9000E+01  4.7124E+01  2.9928E+01
  2.0000E+01 -1.5512E+01  2.9928E+01
  2.1000E+01  2.1670E+01  2.9928E+01
  1.0000E+01  8.9417E+00  2.9928E+01
  1.1000E+01  2.3076E+01  2.9928E+01
  1.2000E+01  3.3628E+01  2.9928E+01
  1.3000E+01 -4.0676E+01  2.9928E+01
  1.4000E+01  2.3987E+01  2.9928E+01
  1.5000E+01  8.2926E+00  2.9928E+01
  1.6000E+01  2.7285E+01  2.9928E+01
  1.7000E+01  3.6858E+01  2.9928E+01
  1.8000E+01  3.8393E+01  2.9928E+01
  1.9000E+01  1.5005E+01  2.9928E+01
  2.0000E+01  4.3640E+01  2.9928E+01
  2.1000E+01  3.0415E+01  2.9928E+01
  1.0000E+01  4.3992E+01  2.9928E+01
  1.1000E+01  2.2368E+01  2.9928E+01
  1.2000E+01  4.3699E+01  2.9928E+01
  1.3000E+01  2.3523E+01  2.9928E+01
  1.4000E+01  1.6003E+01  2.9928E+01
  1.5000E+01  2.3181E+01  2.9928E+01
  1.6000E+01  1.6330E+01  2.9928E+01
  1.7000E+01  3.7521E+01  2.9928E+01
  1.8000E+01  3.2724E+01  2.9928E+01
  1.9000E+01  3.2686E+01  2.9928E+01
  2.0000E+01  3.2826E+01  2.9928E+01
  2.1000E+01  2.4533E+02  2.9928E+01
  1.0000E+01  1.4253E+01  2.9928E+01
  1.1000E+01  3.1382E+01  2.9928E+01
  1.2000E+01  9.6958E+00  2.9928E+01
  1.3000E+01  4.3093E+01  2.9928E+01
  1.4000E+01  3.0555E+01  2.9928E+01
  1.5000E+01  3.1544E+01  2.9928E+01
  1.6000E+01  4.1122E+01  2.9928E+01
  1.7000E+01  3.0117E+01  2.9928E+01
  1.8000E+01  3.0028E+01  2.9928E+01
  1.9000E+01  3.9102E+01  2.9928E+01
  2.0000E+01  3.2320E+01  2.9928E+01
  2.1000E+01  4.1164E+01  2.9928E+01
  1.0000E+01  4.5096E+01  2.9928E+01
  1.1000E+01  1.5371E+02  2.9928E+01
  1.2000E+01  4.8261E+01  2.9928E+01
  1.3000E+01  2.6264E+01  2.9928E+01
  1.4000E+01  5.9619E+01  2.9928E+01
  1.5000E+01  1.0006E+01  2.9928E+01
  1.6000E+01  2.6628E+01  2.9928E+01
  1.7000E+01  5.3319E+01  2.9928E+01
  1.8000E+01  2.7078E+01  2.9928E+01
  1.9000E+01  3.5650E+01  2.9928E+01
  2.0000E+01  1.7989E+01  2.9928E+01
  2.1000E+01  4.2837E+01  2.9928E+01
  1.0000E+01  4.6856E+01  2.9928E+01
  1.1000E+01 -1.3952E+01  2.9928E+01
  1.2000E+01  3.0038E+01  2.9928E+01
  1.3000E+01  2.8863E+01  2.9928E+01
  1.4000E+01  2.3151E+01  2.9928E+01
  1.5000E+01 -1.1193E+01  2.9928E+01
  1.6000E+01  2.4062E+01  2.9928E+01
  1.7000E+01  5.9957E+01  2.9928E+01
  1.8000E+01  3.0297E+01  2.9928E+01
  1.9000E+01  2.9844E+01  2.9928E+01
  2.0000E+01  3.8810E+01  2.9928E+01
  2.1000E+01  2.7476E+01  2.9928E+01
  1.0000E+00  2.1191E+01  2.9928E+01
  2.0000E+00  2.2836E+01  2.9928E+01
  3.0000E+00  2.4987E+01  2.9928E+01
  4.0000E+00  2.8095E+01  2.9928E+01
  5.0000E+00 -4.3054E+01  2.9928E+01
  6.0000E+00  1.0945E+01  2.9928E+01
  7.0000E+00  2.8064E+01  2.9928E+01
  8.0000E+00  3.2779E+01  2.9928E+01
  9.0000E+00 -3.1038E+01  2.9928E+01
  1.0000E+01  2.2130E+02  2.9928E+01
  1.1000E+01  6.1249E+01  2.9928E+01
  1.2000E+01  9.2826E+00  2.9928E+01
  1.3000E+01  2.8470E+01  2.9928E+01
  1.4000E+01 -2.8176E+02  2.9928E+01
  1.5000E+01  4.0817E+01  2.9928E+01
  1.6000E+01  3.3965E+01  2.9928E+01
  1.7000E+01  4.7192E+01  2.9928E+01
  1.8000E+01  2.0673E+01  2.9928E+01
  1.9000E+01 -2.3392E+00  2.9928E+01
  2.0000E+01  1.7834E+01  2.9928E+01
  2.1000E+01  2.9770E+02  2.9928E+01
  1.0000E+01  3.2141E+01  2.9928E+01
  1.1000E+01  8.5741E+01  2.9928E+01
  1.2000E+01  2.9165E+01  2.9928E+01
  1.3000E+01  2.1447E+01  2.9928E+01
  1.4000E+01  2.7073E+01  2.9928E+01
  1.5000E+01  2.8096E+01  2.9928E+01
  1.6000E+01 -2.4667E-01  2.9928E+01
  1.7000E+01  3.9431E+00  2.9928E+01
  1.8000E+01  3.3389E+01  2.9928E+01
  1.9000E+01  2.5673E+01  2.9928E+01
  2.0000E+01  6.7686E+01  2.9928E+01
  2.1000E+01  1.6274E+01  2.9928E+01
  1.0000E+01  2.7967E+01  2.9928E+01
  1.1000E+01  3.7173E+01  2.9928E+01
  1.2000E+01 -1.1775E+01  2.9928E+01
  1.3000E+01  2.3906E+01  2.9928E+01
  1.4000E+01  4.3799E+01  2.9928E+01
  1.5000E+01  7.4642E+00  2.9928E+01
  1.6000E+01  1.1851E+01  2.9928E+01
  1.7000E+01  3.2858E+01  2.9928E+01
  1.8000E+01  3.0848E+01  2.9928E+01
  1.9000E+01  3.7040E+01  2.9928E+01
  2.0000E+01 -9.2508E+01  2.9928E+01
  2.1000E+01  8.6088E+01  2.9928E+01
  1.0000E+01  2.9521E+01  2.9928E+01
  1.1000E+01  5.2084E+01  2.9928E+01
  1.2000E+01  6.5320E+00  2.9928E+01
  1.3000E+01 -8.2255E+01  2.9928E+01
  1.4000E+01  2.6216E+01  2.9928E+01
  1.5000E+01 -1.9476E+02  2.9928E+01
  1.6000E+01  3.5982E+01  2.9928E+01
  1.7000E+01  5.7009E+00  2.9928E+01
  1.8000E+01  4.7499E+01  2.9928E+01
  1.9000E+01  5.0674E+01  2.9928E+01
  2.0000E+01  4.0878E+01  2.9928E+01
  2.1000E+01  3.8499E+01  2.9928E+01
  1.0000E+01  5.9006E+01  2.9928E+01
  1.1000E+01  2.4890E+01  2.9928E+01
  1.2000E+01  4.6961E+01  2.9928E+01
  1.3000E+01  1.7249E+01  2.9928E+01
  1.4000E+01  4.6604E+01  2.9928E+01
  1.5000E+01  2.0294E+01  2.9928E+01
  1.6000E+01  1.5925E+01  2.9928E+01
  1.7000E+01  1.7309E+01  2.9928E+01
  1.8000E+01  2.5489E+01  2.9928E+01
  1.9000E+01  3.6005E+01  2.9928E+01
  2.0000E+01  1.1813E+01  2.9928E+01
  2.1000E+01  2.5463E+01  2.9928E+01
  1.0000E+01  3.5292E+01  2.9928E+01
  1.1000E+01  3.2832E+01  2.9928E+01
  1.2000E+01  3.4460E+01  2.9928E+01
  1.3000E+01  3.7178E+01  2.9928E+01
