TABLE NO.  1
  1.2000E+01  1.7491E+01  3.0024E+01
  1.3000E+01  3.7742E+01  3.0024E+01
  1.4000E+01  2.4695E+01  3.0024E+01
  1.5000E+01  3.8388E+01  3.0024E+01
  1.6000E+01  4.1959E+01  3.0024E+01
  1.7000E+01  3.4641E+01  3.0024E+01
  1.8000E+01  6.8472E+00  3.0024E+01
  1.9000E+01  2.6458E+01  3.0024E+01
  2.0000E+01  2.4835E+01  3.0024E+01
  2.1000E+01  2.4882E+01  3.0024E+01
  1.0000E+01  2.6807E+01  3.0024E+01
  1.1000E+01  3.9510E+01  3.0024E+01
  1.2000E+01  3.7919E+01  3.0024E+01
  1.3000E+01  2.7026E+01  3.0024E+01
  1.4000E+01  4.2957E+01  3.0024E+01
  1.5000E+01  3.6280E+01  3.0024E+01
  1.6000E+01  3.5677E+01  3.0024E+01
  1.7000E+01  3.7058E+01  3.0024E+01
  1.8000E+01  2.4834E+01  3.0024E+01
  1.9000E+01  3.1178E+01  3.0024E+01
  2.0000E+01  3.2262E+01  3.0024E+01
  2.1000E+01  2.5135E+01  3.0024E+01
  1.0000E+01  3.6756E+01  3.0024E+01
  1.1000E+01  3.9559E+00  3.0024E+01
  1.2000E+01  2.3585E+01  3.0024E+01
  1.3000E+01  1.9744E+01  3.0024E+01
  1.4000E+01  5.1464E+01  3.0024E+01
  1.5000E+01  2.4578E+01  3.0024E+01
  1.6000E+01  3.1507E+01  3.0024E+01
  1.7000E+01  3.8409E+01  3.0024E+01
  1.8000E+01  2.3991E+01  3.0024E+01
  1.9000E+01  3.3484E+01  3.0024E+01
  2.0000E+01  2.7692E+01  3.0024E+01
  2.1000E+01 -6.6740E+00  3.0024E+01
  1.0000E+01  1.9249E+01  3.0024E+01
  1.1000E+01  2.3859E+01  3.0024E+01
  1.2000E+01  3.9091E+01  3.0024E+01
  1.3000E+01  1.3365E+01  3.0024E+01
  1.4000E+01  3.0801E+01  3.0024E+01
  1.5000E+01  4.1918E+01  3.0024E+01
  1.6000E+01  3.3796E+01  3.0024E+01
  1.7000E+01  3.1660E+01  3.0024E+01
  1.8000E+01  3.0160E+01  3.0024E+01
  1.9000E+01  2.2935E+01  3.0024E+01
  2.0000E+01  1.3636E+01  3.0024E+01
  2.1000E+01  2.2870E+01  3.0024E+01
  1.0000E+01  3.1480E+01  3.0024E+01
  1.1000E+01  1.8068E+01  3.0024E+01
  1.2000E+01  2.4633E+01  3.0024E+01
  1.3000E+01  4.3669E+01  3.0024E+01
  1.4000E+01  2.4540E+01  3.0024E+01
  1.5000E+01  3.0591E+01  3.0024E+01
  1.6000E+01  2.8721E+01  3.0024E+01
  1.7000E+01  1.8820E+01  3.0024E+01
  1.8000E+01  4.8307E+01  3.0024E+01
  1.9000E+01  1.6154E+01  3.0024E+01
  2.0000E+01  2.9158E+01  3.0024E+01
  2.1000E+01  2.5191E+01  3.0024E+01
  1.0000E+00  2.8632E+01  3.0024E+01
  2.0000E+00  4.6083E+01  3.0024E+01
  3.0000E+00  3.4068E+01  3.0024E+01
  4.0000E+00  2.9333E+01  3.0024E+01
  5.0000E+00  2.7125E+01  3.0024E+01
  6.0000E+00  2.3098E+01  3.0024E+01
  7.0000E+00  1.5685E+01  3.0024E+01
  8.0000E+00  2.2084E+01  3.0024E+01
  9.0000E+00  8.8778E+00  3.0024E+01
  1.0000E+01  1.6882E+01  3.0024E+01
  1.1000E+01  2.3349E+01  3.0024E+01
  1.2000E+01  3.6949E+01  3.0024E+01
  1.3000E+01  4.7148E+01  3.0024E+01
  1.4000E+01  3.0744E+01  3.0024E+01
  1.5000E+01  6.0079E+01  3.0024E+01
  1.6000E+01  4.9593E+01  3.0024E+01
  1.7000E+01  3.6124E+01  3.0024E+01
  1.8000E+01  4.0834E+01  3.0024E+01
  1.9000E+01  2.3846E+01  3.0024E+01
  2.0000E+01  1.9615E+01  3.0024E+01
  2.1000E+01  5.7123E+01  3.0024E+01
  1.0000E+01  1.8805E+01  3.0024E+01
  1.1000E+01  2.1354E+01  3.0024E+01
  1.2000E+01  1.8654E+01  3.0024E+01
  1.3000E+01  3.2655E+01  3.0024E+01
  1.4000E+01  3.5698E+01  3.0024E+01
  1.5000E+01  3.8111E+01  3.0024E+01
  1.6000E+01  3.9066E+01  3.0024E+01
  1.7000E+01  1.1723E+01  3.0024E+01
  1.8000E+01  6.6017E+01  3.0024E+01
  1.9000E+01  5.0279E+00  3.0024E+01
  2.0000E+01  3.7363E+01  3.0024E+01
  2.1000E+01  1.8822E+01  3.0024E+01
  1.0000E+01  3.5589E+01  3.0024E+01
  1.1000E+01  4.5210E+01  3.0024E+01
  1.2000E+01  4.7990E+01  3.0024E+01
  1.3000E+01  3.5292E+01  3.0024E+01
  1.4000E+01  2.7268E+01  3.0024E+01
 TVAL        DV          IPRED
  1.5000E+01 -1.7095E+00  3.0024E+01
  1.6000E+01  2.3167E+01  3.0024E+01
  1.7000E+01  1.0129E+01  3.0024E+01
  1.8000E+01  2.4737E+01  3.0024E+01
  1.9000E+01  3.4489E+01  3.0024E+01
  2.0000E+01  3.8484E+01  3.0024E+01
  2.1000E+01  4.3835E+01  3.0024E+01
  1.0000E+01  6.9577E+01  3.0024E+01
  1.1000E+01  3.2215E+01  3.0024E+01
  1.2000E+01  2.0602E+01  3.0024E+01
  1.3000E+01  4.5818E+01  3.0024E+01
  1.4000E+01  4.2994E+01  3.0024E+01
  1.5000E+01  2.9501E+01  3.0024E+01
  1.6000E+01  1.9158E+01  3.0024E+01
  1.7000E+01  1.3828E+01  3.0024E+01
  1.8000E+01  1.7836E+01  3.0024E+01
  1.9000E+01  5.0213E+01  3.0024E+01
  2.0000E+01  3.3736E+01  3.0024E+01
  2.1000E+01  1.8409E+01  3.0024E+01
  1.0000E+01  3.6150E+01  3.0024E+01
  1.1000E+01  3.1099E+01  3.0024E+01
  1.2000E+01  1.6412E+01  3.0024E+01
  1.3000E+01  2.5520E+01  3.0024E+01
  1.4000E+01  2.2184E+01  3.0024E+01
  1.5000E+01  3.7809E+01  3.0024E+01
  1.6000E+01  1.0281E+00  3.0024E+01
  1.7000E+01  3.9047E+01  3.0024E+01
  1.8000E+01  3.1974E+01  3.0024E+01
  1.9000E+01  3.8813E+01  3.0024E+01
  2.0000E+01  4.1773E+01  3.0024E+01
  2.1000E+01  2.5892E+01  3.0024E+01
  1.0000E+01  2.7149E+01  3.0024E+01
  1.1000E+01  1.5990E+01  3.0024E+01
  1.2000E+01  5.0303E+01  3.0024E+01
  1.3000E+01  2.5100E+01  3.0024E+01
  1.4000E+01  3.1180E+01  3.0024E+01
  1.5000E+01  1.6429E+01  3.0024E+01
  1.6000E+01  3.2700E+01  3.0024E+01
  1.7000E+01  1.6164E+01  3.0024E+01
  1.8000E+01  4.1030E+01  3.0024E+01
  1.9000E+01  3.1206E+01  3.0024E+01
  2.0000E+01  2.8575E+01  3.0024E+01
  2.1000E+01  1.6308E+01  3.0024E+01
  1.0000E+00  2.3459E+01  3.0024E+01
  2.0000E+00  2.7895E+01  3.0024E+01
  3.0000E+00  5.3011E+01  3.0024E+01
  4.0000E+00  4.3562E+01  3.0024E+01
  5.0000E+00  2.0872E+01  3.0024E+01
  6.0000E+00  3.5918E+01  3.0024E+01
  7.0000E+00  2.2165E+01  3.0024E+01
  8.0000E+00  2.6277E+01  3.0024E+01
  9.0000E+00  2.6263E+01  3.0024E+01
  1.0000E+01  2.7285E+01  3.0024E+01
  1.1000E+01  1.1945E+01  3.0024E+01
  1.2000E+01  1.6155E+01  3.0024E+01
  1.3000E+01  3.2142E+01  3.0024E+01
  1.4000E+01  3.8160E+01  3.0024E+01
  1.5000E+01  3.8471E+01  3.0024E+01
  1.6000E+01  2.6280E+01  3.0024E+01
  1.7000E+01  2.5679E+01  3.0024E+01
  1.8000E+01  6.3386E+00  3.0024E+01
  1.9000E+01  2.3868E+01  3.0024E+01
  2.0000E+01  1.5192E+01  3.0024E+01
  2.1000E+01  1.3171E+01  3.0024E+01
  1.0000E+01  1.1807E+01  3.0024E+01
  1.1000E+01  3.3561E+01  3.0024E+01
  1.2000E+01  2.3791E+01  3.0024E+01
  1.3000E+01  2.9632E+01  3.0024E+01
  1.4000E+01  3.1543E+01  3.0024E+01
  1.5000E+01  4.6619E+01  3.0024E+01
  1.6000E+01  3.5099E+01  3.0024E+01
  1.7000E+01  2.3919E+01  3.0024E+01
  1.8000E+01  2.1847E+01  3.0024E+01
  1.9000E+01  1.1026E+01  3.0024E+01
  2.0000E+01  3.8956E+01  3.0024E+01
  2.1000E+01  2.5384E+01  3.0024E+01
  1.0000E+01  2.4021E+01  3.0024E+01
  1.1000E+01  3.4887E+01  3.0024E+01
  1.2000E+01  3.1873E+01  3.0024E+01
  1.3000E+01  2.2569E+01  3.0024E+01
  1.4000E+01  5.5346E+01  3.0024E+01
  1.5000E+01  2.1583E+01  3.0024E+01
  1.6000E+01  2.6952E+01  3.0024E+01
  1.7000E+01  3.6063E+01  3.0024E+01
  1.8000E+01  3.2566E+01  3.0024E+01
  1.9000E+01  4.4970E+01  3.0024E+01
  2.0000E+01  4.6633E+01  3.0024E+01
  2.1000E+01  1.2623E+01  3.0024E+01
  1.0000E+01  3.2777E+01  3.0024E+01
  1.1000E+01  2.4875E+01  3.0024E+01
  1.2000E+01  3.3797E+01  3.0024E+01
  1.3000E+01  2.9153E+01  3.0024E+01
  1.4000E+01  3.5254E+01  3.0024E+01
  1.5000E+01  2.8538E+01  3.0024E+01
  1.6000E+01  1.5644E+01  3.0024E+01
  1.7000E+01  2.1754E+01  3.0024E+01
  1.8000E+01  3.0865E+01  3.0024E+01
  1.9000E+01  3.4702E+01  3.0024E+01
  2.0000E+01  3.5883E+01  3.0024E+01
  2.1000E+01  2.3336E+01  3.0024E+01
  1.0000E+01  3.5670E+01  3.0024E+01
  1.1000E+01  2.0535E+01  3.0024E+01
  1.2000E+01  1.9610E+01  3.0024E+01
  1.3000E+01  2.2430E+01  3.0024E+01
  1.4000E+01  4.8753E+01  3.0024E+01
  1.5000E+01  4.0921E+01  3.0024E+01
  1.6000E+01  2.1678E+01  3.0024E+01
  1.7000E+01  1.8917E+01  3.0024E+01
  1.8000E+01  9.9543E-01  3.0024E+01
  1.9000E+01  3.2030E+01  3.0024E+01
  2.0000E+01  8.3320E+00  3.0024E+01
  2.1000E+01  4.1871E+00  3.0024E+01
  1.0000E+01  3.4515E+01  3.0024E+01
  1.1000E+01  1.9808E+01  3.0024E+01
  1.2000E+01  3.1226E+01  3.0024E+01
  1.3000E+01  4.5421E+01  3.0024E+01
  1.4000E+01  4.1050E+01  3.0024E+01
  1.5000E+01  1.7252E+01  3.0024E+01
  1.6000E+01  3.1331E+01  3.0024E+01
  1.7000E+01  1.6127E+01  3.0024E+01
  1.8000E+01 -8.5428E+00  3.0024E+01
  1.9000E+01  2.2414E+01  3.0024E+01
  2.0000E+01  3.5959E+01  3.0024E+01
  2.1000E+01  2.0372E+01  3.0024E+01
  1.0000E+00  4.2694E+01  3.0024E+01
  2.0000E+00  4.4506E+01  3.0024E+01
  3.0000E+00  1.0420E+01  3.0024E+01
  4.0000E+00  4.1740E+01  3.0024E+01
  5.0000E+00  2.7574E+01  3.0024E+01
  6.0000E+00  1.8027E+01  3.0024E+01
  7.0000E+00  2.3702E+01  3.0024E+01
  8.0000E+00  2.1252E+01  3.0024E+01
  9.0000E+00  3.3908E+01  3.0024E+01
  1.0000E+01  2.5479E+01  3.0024E+01
  1.1000E+01  2.8065E+01  3.0024E+01
  1.2000E+01  1.1286E+01  3.0024E+01
  1.3000E+01  2.2920E+01  3.0024E+01
  1.4000E+01  2.7157E+01  3.0024E+01
  1.5000E+01  2.3456E+01  3.0024E+01
  1.6000E+01  4.7934E+01  3.0024E+01
  1.7000E+01  3.2332E+01  3.0024E+01
  1.8000E+01  9.7084E+00  3.0024E+01
  1.9000E+01  4.3835E+01  3.0024E+01
  2.0000E+01 -6.7929E+00  3.0024E+01
  2.1000E+01  2.4257E+01  3.0024E+01
  1.0000E+01  4.5921E+00  3.0024E+01
  1.1000E+01  2.1223E+01  3.0024E+01
  1.2000E+01  3.7902E+01  3.0024E+01
  1.3000E+01 -2.9167E-01  3.0024E+01
  1.4000E+01  1.8588E+01  3.0024E+01
  1.5000E+01  5.9872E+01  3.0024E+01
  1.6000E+01  1.2829E+01  3.0024E+01
  1.7000E+01  3.5824E+01  3.0024E+01
  1.8000E+01  4.2587E+01  3.0024E+01
  1.9000E+01  3.5729E+01  3.0024E+01
  2.0000E+01  1.7704E+01  3.0024E+01
  2.1000E+01  2.4612E+01  3.0024E+01
  1.0000E+01  3.4453E+01  3.0024E+01
  1.1000E+01  3.9509E+01  3.0024E+01
  1.2000E+01  2.8229E+01  3.0024E+01
  1.3000E+01  2.7666E+01  3.0024E+01
  1.4000E+01  6.2599E+00  3.0024E+01
  1.5000E+01  3.7420E+01  3.0024E+01
  1.6000E+01  1.7635E+01  3.0024E+01
  1.7000E+01  4.1149E+01  3.0024E+01
  1.8000E+01  4.9459E+01  3.0024E+01
  1.9000E+01  3.9355E+01  3.0024E+01
  2.0000E+01  3.4357E+01  3.0024E+01
  2.1000E+01  4.2813E+01  3.0024E+01
  1.0000E+01  3.8357E+01  3.0024E+01
  1.1000E+01  3.8187E+01  3.0024E+01
  1.2000E+01  3.0282E+01  3.0024E+01
  1.3000E+01  1.5315E+01  3.0024E+01
  1.4000E+01  2.4543E+01  3.0024E+01
  1.5000E+01  4.7804E+01  3.0024E+01
  1.6000E+01  3.7691E+01  3.0024E+01
  1.7000E+01  3.1382E+01  3.0024E+01
  1.8000E+01  5.7086E+01  3.0024E+01
  1.9000E+01  2.8199E+01  3.0024E+01
  2.0000E+01  1.8528E+01  3.0024E+01
  2.1000E+01  2.0782E+01  3.0024E+01
  1.0000E+01  2.2302E+01  3.0024E+01
  1.1000E+01  1.3991E+01  3.0024E+01
  1.2000E+01  3.8635E+01  3.0024E+01
  1.3000E+01  2.8023E+01  3.0024E+01
  1.4000E+01  2.2397E+01  3.0024E+01
  1.5000E+01  3.7241E+01  3.0024E+01
  1.6000E+01  7.2286E+01  3.0024E+01
  1.7000E+01  3.0470E+01  3.0024E+01
  1.8000E+01  3.0629E+01  3.0024E+01
  1.9000E+01  3.7956E+01  3.0024E+01
  2.0000E+01  2.6030E+01  3.0024E+01
  2.1000E+01  2.0354E+01  3.0024E+01
  1.0000E+01  7.4837E+01  3.0024E+01
  1.1000E+01  4.6082E+01  3.0024E+01
  1.2000E+01  2.9237E+01  3.0024E+01
  1.3000E+01  1.7385E+01  3.0024E+01
  1.4000E+01  3.8790E+01  3.0024E+01
  1.5000E+01  3.1428E+01  3.0024E+01
  1.6000E+01  4.6758E+01  3.0024E+01
  1.7000E+01  1.4023E+01  3.0024E+01
  1.8000E+01  3.3887E+01  3.0024E+01
  1.9000E+01  4.4551E+00  3.0024E+01
  2.0000E+01  2.8948E+01  3.0024E+01
  2.1000E+01 -1.9468E+00  3.0024E+01
  1.0000E+00  4.4487E+01  3.0024E+01
  2.0000E+00  3.5633E+01  3.0024E+01
  3.0000E+00  4.7427E+01  3.0024E+01
  4.0000E+00  1.7260E+01  3.0024E+01
  5.0000E+00  4.8813E+01  3.0024E+01
  6.0000E+00  3.3709E+01  3.0024E+01
  7.0000E+00  3.8047E+01  3.0024E+01
  8.0000E+00  6.3018E+01  3.0024E+01
  9.0000E+00  4.4372E+01  3.0024E+01
  1.0000E+01  2.5744E+01  3.0024E+01
  1.1000E+01  3.3230E+01  3.0024E+01
  1.2000E+01  1.7960E+01  3.0024E+01
  1.3000E+01  3.9481E+01  3.0024E+01
  1.4000E+01  3.7048E+01  3.0024E+01
  1.5000E+01  3.5879E+01  3.0024E+01
  1.6000E+01  5.1042E+01  3.0024E+01
  1.7000E+01  7.6769E+00  3.0024E+01
  1.8000E+01  1.6198E+01  3.0024E+01
  1.9000E+01  4.3786E+01  3.0024E+01
  2.0000E+01  2.6234E+01  3.0024E+01
  2.1000E+01  3.7975E+01  3.0024E+01
  1.0000E+01  3.7990E+01  3.0024E+01
  1.1000E+01  2.1877E+01  3.0024E+01
  1.2000E+01  1.1645E+01  3.0024E+01
  1.3000E+01  2.4868E+01  3.0024E+01
  1.4000E+01  3.8791E+01  3.0024E+01
  1.5000E+01  4.6653E+01  3.0024E+01
  1.6000E+01  3.1146E+01  3.0024E+01
  1.7000E+01  3.5681E+01  3.0024E+01
  1.8000E+01  4.7649E+01  3.0024E+01
  1.9000E+01  3.8596E+01  3.0024E+01
  2.0000E+01  2.6201E+01  3.0024E+01
  2.1000E+01  2.9117E+01  3.0024E+01
  1.0000E+01  7.0203E+01  3.0024E+01
  1.1000E+01  3.6258E+01  3.0024E+01
  1.2000E+01  4.6541E+01  3.0024E+01
  1.3000E+01  2.6947E+01  3.0024E+01
  1.4000E+01  3.6595E+01  3.0024E+01
  1.5000E+01  9.1084E+00  3.0024E+01
  1.6000E+01  3.8805E+01  3.0024E+01
  1.7000E+01  2.9761E+01  3.0024E+01
  1.8000E+01  1.7277E+01  3.0024E+01
  1.9000E+01  2.9843E+01  3.0024E+01
  2.0000E+01  3.8650E+01  3.0024E+01
  2.1000E+01  2.7624E+01  3.0024E+01
  1.0000E+01  3.3705E+01  3.0024E+01
  1.1000E+01  4.3310E+01  3.0024E+01
  1.2000E+01  3.4194E+01  3.0024E+01
  1.3000E+01  5.7691E+01  3.0024E+01
  1.4000E+01  3.4525E+01  3.0024E+01
  1.5000E+01  4.3477E+01  3.0024E+01
  1.6000E+01  2.3169E+01  3.0024E+01
  1.7000E+01  2.2776E+01  3.0024E+01
  1.8000E+01  5.6112E+01  3.0024E+01
  1.9000E+01  2.4691E+01  3.0024E+01
  2.0000E+01  2.6163E+01  3.0024E+01
  2.1000E+01  3.3615E+01  3.0024E+01
  1.0000E+01  1.3405E+01  3.0024E+01
  1.1000E+01  2.4849E+01  3.0024E+01
  1.2000E+01  3.6946E+01  3.0024E+01
  1.3000E+01  2.7755E+01  3.0024E+01
  1.4000E+01  1.5783E+01  3.0024E+01
  1.5000E+01  2.5463E+01  3.0024E+01
  1.6000E+01  3.0934E+01  3.0024E+01
  1.7000E+01  4.2635E+01  3.0024E+01
  1.8000E+01  3.6757E+01  3.0024E+01
  1.9000E+01  2.6675E+01  3.0024E+01
  2.0000E+01  3.4360E+01  3.0024E+01
  2.1000E+01  3.1977E+01  3.0024E+01
  1.0000E+01  2.1125E+01  3.0024E+01
  1.1000E+01  2.0056E+01  3.0024E+01
  1.2000E+01  2.9690E+01  3.0024E+01
  1.3000E+01  4.4163E+01  3.0024E+01
  1.4000E+01  2.5534E+01  3.0024E+01
  1.5000E+01  4.4013E+01  3.0024E+01
  1.6000E+01  3.8195E+01  3.0024E+01
  1.7000E+01  3.8776E+01  3.0024E+01
  1.8000E+01  7.6707E+00  3.0024E+01
  1.9000E+01  3.2606E+01  3.0024E+01
  2.0000E+01  5.7762E+01  3.0024E+01
  2.1000E+01  3.5714E+01  3.0024E+01
  1.0000E+00  5.1500E+01  3.0024E+01
  2.0000E+00  3.3523E+01  3.0024E+01
  3.0000E+00  1.7869E+01  3.0024E+01
  4.0000E+00  2.9760E+01  3.0024E+01
  5.0000E+00  2.8684E+01  3.0024E+01
  6.0000E+00  7.8179E+00  3.0024E+01
  7.0000E+00  6.0020E+01  3.0024E+01
  8.0000E+00 -1.2850E+01  3.0024E+01
  9.0000E+00  3.0956E+01  3.0024E+01
  1.0000E+01  3.9706E+01  3.0024E+01
  1.1000E+01  2.7987E+01  3.0024E+01
  1.2000E+01  3.2159E+01  3.0024E+01
  1.3000E+01  2.9186E+01  3.0024E+01
  1.4000E+01  1.8947E+01  3.0024E+01
  1.5000E+01  4.0530E+01  3.0024E+01
  1.6000E+01  1.8520E+01  3.0024E+01
  1.7000E+01  3.3983E+01  3.0024E+01
  1.8000E+01  1.9564E+01  3.0024E+01
  1.9000E+01  2.2941E+01  3.0024E+01
  2.0000E+01  1.3093E+01  3.0024E+01
  2.1000E+01  2.2449E+01  3.0024E+01
  1.0000E+01  2.3085E+01  3.0024E+01
  1.1000E+01  4.2657E+01  3.0024E+01
  1.2000E+01  3.6026E+01  3.0024E+01
  1.3000E+01  7.1491E+00  3.0024E+01
  1.4000E+01  3.0483E+01  3.0024E+01
  1.5000E+01  3.7048E+01  3.0024E+01
  1.6000E+01  4.1506E+01  3.0024E+01
  1.7000E+01  2.6121E+01  3.0024E+01
  1.8000E+01  2.9849E+01  3.0024E+01
  1.9000E+01  2.1083E+01  3.0024E+01
  2.0000E+01  2.8097E+01  3.0024E+01
  2.1000E+01  2.4596E+01  3.0024E+01
  1.0000E+01  4.9671E+01  3.0024E+01
  1.1000E+01  3.9254E+01  3.0024E+01
  1.2000E+01  4.0565E+01  3.0024E+01
  1.3000E+01  5.2263E+01  3.0024E+01
  1.4000E+01  4.4549E+01  3.0024E+01
  1.5000E+01  2.8416E+01  3.0024E+01
  1.6000E+01  3.2604E+01  3.0024E+01
  1.7000E+01  2.1091E+01  3.0024E+01
  1.8000E+01  2.4125E+01  3.0024E+01
  1.9000E+01  3.7099E+01  3.0024E+01
  2.0000E+01  3.4048E+01  3.0024E+01
  2.1000E+01  2.1684E+01  3.0024E+01
  1.0000E+01  3.0687E+01  3.0024E+01
  1.1000E+01 -3.7892E+01  3.0024E+01
  1.2000E+01  3.4263E+01  3.0024E+01
  1.3000E+01  2.9584E+01  3.0024E+01
  1.4000E+01  3.4728E+01  3.0024E+01
  1.5000E+01  7.5674E+00  3.0024E+01
  1.6000E+01  8.7206E+00  3.0024E+01
  1.7000E+01  8.8726E+00  3.0024E+01
  1.8000E+01  3.3384E+01  3.0024E+01
  1.9000E+01  1.7662E+01  3.0024E+01
  2.0000E+01  2.6924E+01  3.0024E+01
  2.1000E+01  4.9727E+01  3.0024E+01
  1.0000E+01  2.5028E+01  3.0024E+01
  1.1000E+01  3.2224E+01  3.0024E+01
  1.2000E+01  3.8853E+01  3.0024E+01
  1.3000E+01  1.9794E+01  3.0024E+01
  1.4000E+01  2.7107E+01  3.0024E+01
  1.5000E+01  9.1427E+01  3.0024E+01
  1.6000E+01  1.1693E+01  3.0024E+01
  1.7000E+01  4.0394E+01  3.0024E+01
  1.8000E+01  2.2180E+01  3.0024E+01
  1.9000E+01  2.5515E+01  3.0024E+01
  2.0000E+01  1.9957E+01  3.0024E+01
  2.1000E+01  3.4405E+01  3.0024E+01
  1.0000E+01  4.7183E+01  3.0024E+01
  1.1000E+01  1.6694E+01  3.0024E+01
  1.2000E+01  2.3333E+01  3.0024E+01
  1.3000E+01  1.6295E+01  3.0024E+01
  1.4000E+01  2.3539E+00  3.0024E+01
  1.5000E+01  2.4257E+01  3.0024E+01
  1.6000E+01  5.0116E+01  3.0024E+01
  1.7000E+01  2.7522E+00  3.0024E+01
  1.8000E+01  1.3237E+01  3.0024E+01
  1.9000E+01  1.5825E+01  3.0024E+01
  2.0000E+01  5.1039E+01  3.0024E+01
  2.1000E+01  3.7416E+01  3.0024E+01
  1.0000E+00  3.0981E+01  3.0024E+01
  2.0000E+00  2.2671E+01  3.0024E+01
  3.0000E+00  2.9632E+01  3.0024E+01
  4.0000E+00  3.0770E+01  3.0024E+01
  5.0000E+00  2.4376E+01  3.0024E+01
  6.0000E+00  2.6315E+01  3.0024E+01
  7.0000E+00  3.0018E+01  3.0024E+01
  8.0000E+00  3.0196E+01  3.0024E+01
  9.0000E+00  3.5819E+01  3.0024E+01
  1.0000E+01  1.9803E+01  3.0024E+01
  1.1000E+01  3.2141E+01  3.0024E+01
  1.2000E+01  5.1783E+01  3.0024E+01
  1.3000E+01  2.3868E+01  3.0024E+01
  1.4000E+01  3.0015E+01  3.0024E+01
  1.5000E+01  3.0285E+01  3.0024E+01
  1.6000E+01  1.8438E+01  3.0024E+01
  1.7000E+01  2.6689E+01  3.0024E+01
  1.8000E+01  2.2110E+01  3.0024E+01
  1.9000E+01  2.2275E+01  3.0024E+01
  2.0000E+01  1.7980E+01  3.0024E+01
  2.1000E+01  3.4171E+01  3.0024E+01
  1.0000E+01  1.8772E+01  3.0024E+01
  1.1000E+01  4.1052E+01  3.0024E+01
  1.2000E+01  4.1697E+01  3.0024E+01
  1.3000E+01  3.1300E+01  3.0024E+01
  1.4000E+01  3.5144E+01  3.0024E+01
  1.5000E+01  3.5583E+01  3.0024E+01
  1.6000E+01  1.4680E+01  3.0024E+01
  1.7000E+01  1.7741E+01  3.0024E+01
  1.8000E+01  3.5463E+01  3.0024E+01
  1.9000E+01  1.0883E+02  3.0024E+01
  2.0000E+01  2.1863E+01  3.0024E+01
  2.1000E+01 -6.5083E+01  3.0024E+01
  1.0000E+01  3.7006E+01  3.0024E+01
  1.1000E+01  3.8018E+01  3.0024E+01
  1.2000E+01  3.7759E+01  3.0024E+01
  1.3000E+01  8.9330E+00  3.0024E+01
  1.4000E+01  2.9848E+01  3.0024E+01
  1.5000E+01  5.2109E+01  3.0024E+01
  1.6000E+01  3.8650E+01  3.0024E+01
  1.7000E+01  3.1659E+01  3.0024E+01
  1.8000E+01  1.5465E+01  3.0024E+01
  1.9000E+01  3.6950E+01  3.0024E+01
  2.0000E+01  3.3742E+01  3.0024E+01
  2.1000E+01  3.2665E+01  3.0024E+01
  1.0000E+01  3.2905E+01  3.0024E+01
  1.1000E+01  5.5416E+01  3.0024E+01
  1.2000E+01  2.2251E+01  3.0024E+01
  1.3000E+01  2.9956E+01  3.0024E+01
  1.4000E+01  1.2560E+01  3.0024E+01
  1.5000E+01  4.6282E+01  3.0024E+01
  1.6000E+01  2.3011E+01  3.0024E+01
  1.7000E+01  5.0046E+01  3.0024E+01
  1.8000E+01  2.3664E+01  3.0024E+01
  1.9000E+01  2.4979E+01  3.0024E+01
  2.0000E+01  3.3121E+01  3.0024E+01
  2.1000E+01  3.3044E+01  3.0024E+01
  1.0000E+01  3.1748E+01  3.0024E+01
  1.1000E+01  2.3657E+01  3.0024E+01
  1.2000E+01  4.0882E+01  3.0024E+01
  1.3000E+01  2.6980E+01  3.0024E+01
  1.4000E+01  1.9496E+01  3.0024E+01
  1.5000E+01  3.3752E+01  3.0024E+01
  1.6000E+01  2.2141E+01  3.0024E+01
  1.7000E+01  9.3867E+00  3.0024E+01
  1.8000E+01 -1.3070E+01  3.0024E+01
  1.9000E+01  3.5167E+01  3.0024E+01
  2.0000E+01  3.4206E+01  3.0024E+01
  2.1000E+01  4.9269E+01  3.0024E+01
  1.0000E+01  5.0283E+01  3.0024E+01
  1.1000E+01  1.9091E+01  3.0024E+01
  1.2000E+01  4.6416E+01  3.0024E+01
  1.3000E+01  3.9849E+01  3.0024E+01
  1.4000E+01  1.9669E+01  3.0024E+01
  1.5000E+01  3.0234E+01  3.0024E+01
  1.6000E+01  5.7147E+01  3.0024E+01
  1.7000E+01  2.2954E+01  3.0024E+01
  1.8000E+01  2.2123E+01  3.0024E+01
  1.9000E+01  5.3076E+01  3.0024E+01
  2.0000E+01  4.1496E+01  3.0024E+01
  2.1000E+01  2.3440E+01  3.0024E+01
  1.0000E+00  2.1395E+01  3.0024E+01
  2.0000E+00  4.3983E+01  3.0024E+01
  3.0000E+00  3.7695E+01  3.0024E+01
  4.0000E+00  2.0286E+01  3.0024E+01
  5.0000E+00  3.7825E+01  3.0024E+01
  6.0000E+00  1.7397E+01  3.0024E+01
  7.0000E+00  1.5121E+01  3.0024E+01
  8.0000E+00  1.1234E+01  3.0024E+01
  9.0000E+00  2.9829E+01  3.0024E+01
  1.0000E+01  3.2889E+01  3.0024E+01
  1.1000E+01  2.4260E+01  3.0024E+01
  1.2000E+01  2.9706E+01  3.0024E+01
  1.3000E+01  2.1031E+01  3.0024E+01
  1.4000E+01  3.1048E+01  3.0024E+01
